사용일자,노선명,역명,승차총승객수,하차총승객수,자치구
20200523,2호선,뚝섬,12912.0,13707.0,성동구
20200523,2호선,성수,15894.0,18191.0,성동구
20200523,2호선,건대입구,30582.0,34355.0,광진구
20200523,2호선,구의(광진구청),15808.0,15203.0,광진구
20200523,2호선,강변(동서울터미널),27831.0,28152.0,광진구
20200523,2호선,용답,1893.0,1837.0,성동구
20200523,2호선,신답,976.0,1015.0,성동구
20200523,2호선,신설동,3076.0,2972.0,동대문구
20200523,2호선,용두(동대문구청),1662.0,1657.0,동대문구
20200523,3호선,금호,6032.0,5317.0,성동구
20200523,3호선,옥수,7180.0,7160.0,성동구
20200523,5호선,신금호,4092.0,4033.0,성동구
20200523,5호선,행당,5572.0,4830.0,성동구
20200523,5호선,왕십리(성동구청),3385.0,3935.0,성동구
20200523,5호선,마장,4039.0,3923.0,성동구
20200523,5호선,답십리,9712.0,8943.0,성동구
20200523,5호선,장한평,10299.0,10109.0,동대문구
20200523,5호선,군자(능동),7767.0,8877.0,광진구
20200523,5호선,아차산(어린이대공원후문),12604.0,12315.0,광진구
20200523,5호선,광나루(장신대),9927.0,9589.0,광진구
20200523,6호선,연신내,1.0,0.0,중랑구
20200523,6호선,봉화산(서울의료원),5477.0,5110.0,중랑구
20200523,6호선,신내,1.0,0.0,중랑구
20200523,7호선,먹골,7967.0,7653.0,중랑구
20200523,7호선,중화,8060.0,7615.0,중랑구
20200523,7호선,상봉(시외버스터미널),13196.0,12594.0,중랑구
20200523,7호선,면목,11250.0,10692.0,중랑구
20200523,7호선,사가정,12083.0,11650.0,중랑구
20200523,7호선,용마산(용마폭포공원),4310.0,4424.0,중랑구
20200523,7호선,중곡,6595.0,5994.0,광진구
20200523,7호선,군자(능동),10387.0,7800.0,광진구
20200523,7호선,어린이대공원(세종대),8431.0,8435.0,광진구
20200523,7호선,건대입구,10136.0,10681.0,광진구
20200523,7호선,뚝섬유원지,12353.0,12099.0,광진구
20200523,경원선,옥수,41.0,38.0,성동구
20200523,경원선,왕십리(성동구청),11925.0,13693.0,성동구
20200523,경원선,청량리(서울시립대입구),13519.0,15216.0,동대문구
20200523,경춘선,신내,1055.0,1054.0,중랑구
20200523,우이신설선,신설동,1391.0,1429.0,동대문구
20200524,우이신설선,신설동,933.0,890.0,동대문구
20200524,경춘선,신내,644.0,666.0,중랑구
20200524,경원선,청량리(서울시립대입구),10123.0,9683.0,동대문구
20200524,경원선,왕십리(성동구청),7336.0,8513.0,성동구
20200524,경원선,옥수,44.0,19.0,성동구
20200524,7호선,뚝섬유원지,6861.0,6483.0,광진구
20200524,7호선,건대입구,6577.0,6741.0,광진구
20200524,7호선,어린이대공원(세종대),7449.0,7457.0,광진구
20200524,7호선,군자(능동),6809.0,5373.0,광진구
20200524,7호선,중곡,4508.0,4245.0,광진구
20200524,7호선,용마산(용마폭포공원),3053.0,3146.0,중랑구
20200524,7호선,사가정,8094.0,7763.0,중랑구
20200524,7호선,면목,7396.0,7173.0,중랑구
20200524,7호선,상봉(시외버스터미널),8215.0,7531.0,중랑구
20200524,7호선,중화,5489.0,5318.0,중랑구
20200524,7호선,먹골,5011.0,4871.0,중랑구
20200524,6호선,봉화산(서울의료원),3491.0,3314.0,중랑구
20200524,6호선,연신내,2.0,0.0,중랑구
20200524,5호선,광나루(장신대),5956.0,5834.0,광진구
20200524,5호선,아차산(어린이대공원후문),8174.0,8221.0,광진구
20200524,5호선,군자(능동),5141.0,5644.0,광진구
20200524,5호선,장한평,6172.0,6039.0,동대문구
20200524,5호선,답십리,6287.0,5743.0,성동구
20200524,5호선,마장,2702.0,2582.0,성동구
20200524,5호선,왕십리(성동구청),1846.0,2225.0,성동구
20200524,5호선,행당,3246.0,3025.0,성동구
20200524,5호선,신금호,2515.0,2642.0,성동구
20200524,3호선,옥수,4379.0,4685.0,성동구
20200524,3호선,금호,4003.0,3798.0,성동구
20200524,3호선,연신내,19917.0,18784.0,중랑구
20200524,2호선,용두(동대문구청),850.0,868.0,동대문구
20200524,2호선,신설동,2398.0,2402.0,동대문구
20200524,2호선,신답,619.0,673.0,성동구
20200524,2호선,용답,1412.0,1375.0,성동구
20200524,2호선,강변(동서울터미널),20132.0,20496.0,광진구
20200524,2호선,구의(광진구청),10302.0,10170.0,광진구
20200524,2호선,건대입구,22421.0,22978.0,광진구
20200524,2호선,성수,9501.0,11037.0,성동구
20200524,2호선,뚝섬,8296.0,8384.0,성동구
20200524,2호선,한양대,2398.0,2717.0,성동구
20200524,2호선,왕십리(성동구청),8305.0,7033.0,성동구
20200524,2호선,상왕십리,5756.0,5697.0,성동구
20200524,1호선,청량리(서울시립대입구),12324.0,12144.0,동대문구
20200524,1호선,제기동,7958.0,8198.0,동대문구
20200524,1호선,신설동,6397.0,6412.0,동대문구
20200524,중앙선,상봉(시외버스터미널),3410.0,3288.0,중랑구
20200525,2호선,성수,32328.0,35581.0,성동구
20200525,1호선,신설동,14939.0,14959.0,동대문구
20200525,1호선,제기동,17572.0,17990.0,동대문구
20200525,1호선,청량리(서울시립대입구),21408.0,21401.0,동대문구
20200525,2호선,상왕십리,13649.0,13132.0,성동구
20200525,2호선,왕십리(성동구청),15465.0,13034.0,성동구
20200525,2호선,한양대,7200.0,8166.0,성동구
20200525,2호선,뚝섬,19430.0,21023.0,성동구
20200525,중앙선,상봉(시외버스터미널),5900.0,5734.0,중랑구
20200525,우이신설선,신설동,2225.0,2211.0,동대문구
20200525,경춘선,신내,1386.0,1355.0,중랑구
20200525,경원선,청량리(서울시립대입구),13125.0,14352.0,동대문구
20200525,경원선,왕십리(성동구청),13372.0,14892.0,성동구
20200525,경원선,옥수,49.0,33.0,성동구
20200525,7호선,뚝섬유원지,8689.0,8650.0,광진구
20200525,7호선,건대입구,11355.0,11996.0,광진구
20200525,7호선,어린이대공원(세종대),11112.0,10878.0,광진구
20200525,7호선,군자(능동),14064.0,11289.0,광진구
20200525,7호선,중곡,9538.0,8927.0,광진구
20200525,7호선,용마산(용마폭포공원),5980.0,5730.0,중랑구
20200525,7호선,사가정,15759.0,15673.0,중랑구
20200525,7호선,면목,15406.0,14915.0,중랑구
20200525,7호선,상봉(시외버스터미널),16828.0,15875.0,중랑구
20200525,7호선,중화,11096.0,10737.0,중랑구
20200525,7호선,먹골,10145.0,9712.0,중랑구
20200525,6호선,봉화산(서울의료원),9064.0,8191.0,중랑구
20200525,5호선,광나루(장신대),12956.0,11592.0,광진구
20200525,5호선,아차산(어린이대공원후문),13835.0,13641.0,광진구
20200525,5호선,군자(능동),10658.0,11600.0,광진구
20200525,5호선,장한평,18014.0,17882.0,동대문구
20200525,5호선,답십리,16078.0,14649.0,성동구
20200525,5호선,마장,5448.0,5120.0,성동구
20200525,5호선,왕십리(성동구청),4426.0,4969.0,성동구
20200525,5호선,행당,8138.0,7189.0,성동구
20200525,5호선,신금호,6188.0,6317.0,성동구
20200525,3호선,옥수,8923.0,9232.0,성동구
20200525,3호선,금호,8291.0,7785.0,성동구
20200525,3호선,연신내,38468.0,36339.0,중랑구
20200525,2호선,용두(동대문구청),2257.0,2330.0,동대문구
20200525,2호선,신설동,3245.0,3229.0,동대문구
20200525,2호선,신답,1640.0,1808.0,성동구
20200525,2호선,용답,2439.0,2359.0,성동구
20200525,2호선,강변(동서울터미널),32180.0,31827.0,광진구
20200525,2호선,구의(광진구청),23799.0,23253.0,광진구
20200525,2호선,건대입구,31854.0,34487.0,광진구
20200526,3호선,옥수,9156.0,9468.0,성동구
20200526,3호선,금호,8048.0,7414.0,성동구
20200526,3호선,연신내,38116.0,35948.0,중랑구
20200526,2호선,용두(동대문구청),2204.0,2320.0,동대문구
20200526,2호선,신설동,3151.0,3057.0,동대문구
20200526,2호선,신답,1561.0,1813.0,성동구
20200526,2호선,용답,2514.0,2531.0,성동구
20200526,2호선,강변(동서울터미널),30631.0,29805.0,광진구
20200526,2호선,구의(광진구청),24199.0,23522.0,광진구
20200526,2호선,건대입구,31655.0,34156.0,광진구
20200526,2호선,성수,32295.0,35423.0,성동구
20200526,2호선,뚝섬,19778.0,21335.0,성동구
20200526,2호선,한양대,7780.0,8654.0,성동구
20200526,2호선,왕십리(성동구청),15493.0,12642.0,성동구
20200526,2호선,상왕십리,13901.0,13459.0,성동구
20200526,1호선,청량리(서울시립대입구),20899.0,20851.0,동대문구
20200526,1호선,제기동,17099.0,17419.0,동대문구
20200526,1호선,신설동,14541.0,14480.0,동대문구
20200526,중앙선,상봉(시외버스터미널),5717.0,5626.0,중랑구
20200526,우이신설선,신설동,2093.0,2051.0,동대문구
20200526,경춘선,신내,1369.0,1386.0,중랑구
20200526,경원선,청량리(서울시립대입구),12844.0,13920.0,동대문구
20200526,경원선,왕십리(성동구청),13141.0,14765.0,성동구
20200526,경원선,옥수,39.0,25.0,성동구
20200526,7호선,뚝섬유원지,7487.0,7488.0,광진구
20200526,7호선,건대입구,11443.0,11932.0,광진구
20200526,7호선,어린이대공원(세종대),11158.0,11091.0,광진구
20200526,7호선,군자(능동),14384.0,11397.0,광진구
20200526,7호선,중곡,9776.0,9034.0,광진구
20200526,7호선,용마산(용마폭포공원),6094.0,5917.0,중랑구
20200526,7호선,사가정,15511.0,15400.0,중랑구
20200526,7호선,면목,15373.0,14862.0,중랑구
20200526,7호선,상봉(시외버스터미널),16889.0,15631.0,중랑구
20200526,7호선,중화,10899.0,10733.0,중랑구
20200526,7호선,먹골,10171.0,9933.0,중랑구
20200526,6호선,봉화산(서울의료원),9215.0,8368.0,중랑구
20200526,6호선,연신내,3.0,0.0,중랑구
20200526,5호선,광나루(장신대),12852.0,11573.0,광진구
20200526,5호선,아차산(어린이대공원후문),13882.0,13834.0,광진구
20200526,5호선,군자(능동),10730.0,11934.0,광진구
20200526,5호선,장한평,18172.0,17962.0,동대문구
20200526,5호선,답십리,16087.0,14602.0,성동구
20200526,5호선,마장,5552.0,5241.0,성동구
20200526,5호선,왕십리(성동구청),4237.0,4686.0,성동구
20200526,5호선,행당,8142.0,7335.0,성동구
20200526,5호선,신금호,6105.0,6248.0,성동구
20200527,경춘선,신내,1446.0,1408.0,중랑구
20200527,경원선,청량리(서울시립대입구),13212.0,14427.0,동대문구
20200527,경원선,왕십리(성동구청),13267.0,15117.0,성동구
20200527,경원선,옥수,40.0,28.0,성동구
20200527,7호선,뚝섬유원지,9836.0,9721.0,광진구
20200527,7호선,건대입구,11541.0,12173.0,광진구
20200527,7호선,어린이대공원(세종대),11392.0,11292.0,광진구
20200527,7호선,군자(능동),14683.0,11343.0,광진구
20200527,7호선,중곡,10062.0,9248.0,광진구
20200527,7호선,용마산(용마폭포공원),6229.0,5969.0,중랑구
20200527,7호선,사가정,15923.0,16052.0,중랑구
20200527,7호선,면목,15703.0,15225.0,중랑구
20200527,7호선,상봉(시외버스터미널),17102.0,16096.0,중랑구
20200527,7호선,중화,11303.0,10983.0,중랑구
20200527,7호선,먹골,10230.0,9840.0,중랑구
20200527,6호선,봉화산(서울의료원),9337.0,8342.0,중랑구
20200527,6호선,연신내,1.0,0.0,중랑구
20200527,5호선,광나루(장신대),13418.0,12156.0,광진구
20200527,5호선,아차산(어린이대공원후문),14833.0,14488.0,광진구
20200527,5호선,군자(능동),10981.0,12191.0,광진구
20200527,5호선,장한평,18053.0,18106.0,동대문구
20200527,5호선,답십리,16297.0,14931.0,성동구
20200527,5호선,마장,5553.0,5047.0,성동구
20200527,5호선,왕십리(성동구청),4363.0,4891.0,성동구
20200527,5호선,행당,8187.0,7243.0,성동구
20200527,5호선,신금호,6313.0,6363.0,성동구
20200527,3호선,옥수,9220.0,9514.0,성동구
20200527,3호선,금호,8197.0,7506.0,성동구
20200527,3호선,연신내,39198.0,37000.0,중랑구
20200527,2호선,용두(동대문구청),2304.0,2332.0,동대문구
20200527,2호선,신설동,3371.0,3317.0,동대문구
20200527,2호선,신답,1634.0,1813.0,성동구
20200527,2호선,용답,2538.0,2479.0,성동구
20200527,2호선,강변(동서울터미널),31312.0,30587.0,광진구
20200527,중앙선,상봉(시외버스터미널),5986.0,5738.0,중랑구
20200527,2호선,구의(광진구청),24049.0,23672.0,광진구
20200527,2호선,건대입구,33000.0,35725.0,광진구
20200527,2호선,성수,32556.0,36072.0,성동구
20200527,2호선,뚝섬,20347.0,21975.0,성동구
20200527,2호선,한양대,7792.0,8767.0,성동구
20200527,2호선,왕십리(성동구청),16182.0,13085.0,성동구
20200527,2호선,상왕십리,13956.0,13432.0,성동구
20200527,1호선,청량리(서울시립대입구),21374.0,21237.0,동대문구
20200527,1호선,제기동,17380.0,17729.0,동대문구
20200527,1호선,신설동,15130.0,15140.0,동대문구
20200527,우이신설선,신설동,2232.0,2270.0,동대문구
20200528,중앙선,상봉(시외버스터미널),5916.0,5585.0,중랑구
20200528,우이신설선,신설동,2190.0,2173.0,동대문구
20200528,경춘선,신내,1385.0,1410.0,중랑구
20200528,경원선,청량리(서울시립대입구),13211.0,14273.0,동대문구
20200528,경원선,왕십리(성동구청),13295.0,14859.0,성동구
20200528,경원선,옥수,40.0,32.0,성동구
20200528,7호선,뚝섬유원지,9686.0,9606.0,광진구
20200528,7호선,건대입구,11342.0,11978.0,광진구
20200528,7호선,어린이대공원(세종대),11090.0,11002.0,광진구
20200528,7호선,군자(능동),14383.0,11367.0,광진구
20200528,7호선,중곡,9694.0,8932.0,광진구
20200528,7호선,용마산(용마폭포공원),6119.0,5857.0,중랑구
20200528,7호선,사가정,15587.0,15595.0,중랑구
20200528,7호선,면목,15440.0,14867.0,중랑구
20200528,7호선,상봉(시외버스터미널),16699.0,15839.0,중랑구
20200528,7호선,중화,11024.0,10727.0,중랑구
20200528,7호선,먹골,10126.0,9649.0,중랑구
20200528,6호선,봉화산(서울의료원),9148.0,8107.0,중랑구
20200528,6호선,연신내,1.0,0.0,중랑구
20200528,5호선,광나루(장신대),12943.0,11851.0,광진구
20200528,5호선,아차산(어린이대공원후문),14301.0,13934.0,광진구
20200528,5호선,군자(능동),10845.0,11852.0,광진구
20200528,5호선,장한평,17867.0,17782.0,동대문구
20200528,5호선,답십리,16196.0,14692.0,성동구
20200528,5호선,마장,5420.0,5094.0,성동구
20200528,5호선,왕십리(성동구청),4244.0,4621.0,성동구
20200528,5호선,행당,8041.0,7103.0,성동구
20200528,5호선,신금호,6039.0,6107.0,성동구
20200528,3호선,옥수,9090.0,9226.0,성동구
20200528,3호선,금호,8193.0,7417.0,성동구
20200528,3호선,연신내,38212.0,36028.0,중랑구
20200528,2호선,용두(동대문구청),2225.0,2317.0,동대문구
20200528,2호선,신설동,3232.0,3141.0,동대문구
20200528,2호선,신답,1582.0,1815.0,성동구
20200528,2호선,용답,2483.0,2463.0,성동구
20200528,2호선,강변(동서울터미널),31687.0,31520.0,광진구
20200528,2호선,구의(광진구청),24071.0,23146.0,광진구
20200528,2호선,건대입구,32392.0,34933.0,광진구
20200528,2호선,성수,31354.0,34975.0,성동구
20200528,2호선,뚝섬,20052.0,21739.0,성동구
20200528,2호선,한양대,7788.0,8866.0,성동구
20200528,2호선,왕십리(성동구청),15877.0,12648.0,성동구
20200528,2호선,상왕십리,13807.0,13329.0,성동구
20200528,1호선,청량리(서울시립대입구),20942.0,20601.0,동대문구
20200528,1호선,제기동,16721.0,17275.0,동대문구
20200528,1호선,신설동,15046.0,14848.0,동대문구
20200529,1호선,신설동,15252.0,15071.0,동대문구
20200529,1호선,제기동,16695.0,16930.0,동대문구
20200529,1호선,청량리(서울시립대입구),21249.0,21166.0,동대문구
20200529,2호선,상왕십리,14016.0,13294.0,성동구
20200529,2호선,왕십리(성동구청),16471.0,13748.0,성동구
20200529,2호선,한양대,7671.0,8264.0,성동구
20200529,2호선,뚝섬,20182.0,21853.0,성동구
20200529,2호선,성수,31547.0,35289.0,성동구
20200529,2호선,건대입구,34350.0,38566.0,광진구
20200529,2호선,구의(광진구청),24249.0,23136.0,광진구
20200529,2호선,강변(동서울터미널),35163.0,35319.0,광진구
20200529,2호선,용답,2567.0,2462.0,성동구
20200529,2호선,신답,1650.0,1784.0,성동구
20200529,2호선,신설동,3204.0,3132.0,동대문구
20200529,2호선,용두(동대문구청),2355.0,2355.0,동대문구
20200529,3호선,연신내,39323.0,37122.0,중랑구
20200529,3호선,금호,8287.0,7428.0,성동구
20200529,3호선,옥수,9478.0,9678.0,성동구
20200529,5호선,신금호,6104.0,6060.0,성동구
20200529,5호선,행당,8032.0,7000.0,성동구
20200529,5호선,왕십리(성동구청),4231.0,5012.0,성동구
20200529,5호선,마장,5634.0,5342.0,성동구
20200529,5호선,답십리,16256.0,14688.0,성동구
20200529,5호선,장한평,18126.0,18045.0,동대문구
20200529,5호선,군자(능동),11001.0,12473.0,광진구
20200529,5호선,아차산(어린이대공원후문),14543.0,13891.0,광진구
20200529,5호선,광나루(장신대),13439.0,11895.0,광진구
20200529,6호선,봉화산(서울의료원),9161.0,8262.0,중랑구
20200529,7호선,먹골,10366.0,10004.0,중랑구
20200529,7호선,중화,11305.0,10719.0,중랑구
20200529,7호선,상봉(시외버스터미널),17099.0,16153.0,중랑구
20200529,7호선,면목,15637.0,14869.0,중랑구
20200529,7호선,사가정,16164.0,15979.0,중랑구
20200529,7호선,용마산(용마폭포공원),6115.0,5598.0,중랑구
20200529,7호선,중곡,9851.0,9046.0,광진구
20200529,7호선,군자(능동),14742.0,11249.0,광진구
20200529,7호선,어린이대공원(세종대),11399.0,11090.0,광진구
20200529,7호선,건대입구,11715.0,12657.0,광진구
20200529,7호선,뚝섬유원지,10633.0,10855.0,광진구
20200529,경원선,옥수,75.0,24.0,성동구
20200529,경원선,왕십리(성동구청),13949.0,15846.0,성동구
20200529,경원선,청량리(서울시립대입구),14699.0,15918.0,동대문구
20200529,경춘선,신내,1433.0,1449.0,중랑구
20200529,우이신설선,신설동,2130.0,2199.0,동대문구
20200529,중앙선,상봉(시외버스터미널),6228.0,5832.0,중랑구
20200530,1호선,신설동,9056.0,8645.0,동대문구
20200530,1호선,제기동,13527.0,13866.0,동대문구
20200530,1호선,청량리(서울시립대입구),16930.0,17063.0,동대문구
20200530,2호선,상왕십리,8895.0,8188.0,성동구
20200530,2호선,왕십리(성동구청),12224.0,10341.0,성동구
20200530,2호선,한양대,4389.0,4539.0,성동구
20200530,2호선,뚝섬,11528.0,12302.0,성동구
20200530,2호선,성수,13522.0,15552.0,성동구
20200530,2호선,건대입구,29606.0,32781.0,광진구
20200530,2호선,구의(광진구청),15190.0,14397.0,광진구
20200530,2호선,강변(동서울터미널),26875.0,27473.0,광진구
20200530,2호선,용답,1801.0,1679.0,성동구
20200530,2호선,신답,879.0,916.0,성동구
20200530,2호선,신설동,2872.0,2763.0,동대문구
20200530,2호선,용두(동대문구청),1464.0,1512.0,동대문구
20200530,3호선,연신내,29465.0,27612.0,중랑구
20200530,3호선,금호,5553.0,4944.0,성동구
20200530,3호선,옥수,6866.0,6792.0,성동구
20200530,5호선,신금호,3601.0,3556.0,성동구
20200530,5호선,행당,5230.0,4497.0,성동구
20200530,5호선,왕십리(성동구청),3026.0,3602.0,성동구
20200530,5호선,마장,3614.0,3503.0,성동구
20200530,5호선,답십리,9288.0,8534.0,성동구
20200530,5호선,장한평,10129.0,9847.0,동대문구
20200530,5호선,군자(능동),7556.0,8245.0,광진구
20200530,5호선,아차산(어린이대공원후문),11797.0,11490.0,광진구
20200530,5호선,광나루(장신대),9212.0,8666.0,광진구
20200530,6호선,연신내,1.0,0.0,중랑구
20200530,6호선,봉화산(서울의료원),5241.0,4906.0,중랑구
20200530,7호선,먹골,8011.0,7792.0,중랑구
20200530,7호선,중화,7867.0,7313.0,중랑구
20200530,7호선,상봉(시외버스터미널),12391.0,11892.0,중랑구
20200530,7호선,면목,10833.0,10479.0,중랑구
20200530,7호선,사가정,11599.0,11183.0,중랑구
20200530,7호선,용마산(용마폭포공원),4168.0,4144.0,중랑구
20200530,7호선,중곡,6725.0,6243.0,광진구
20200530,7호선,군자(능동),9952.0,7555.0,광진구
20200530,7호선,어린이대공원(세종대),8052.0,7685.0,광진구
20200530,7호선,건대입구,9959.0,10422.0,광진구
20200530,7호선,뚝섬유원지,11973.0,12291.0,광진구
20200530,경원선,옥수,36.0,41.0,성동구
20200530,경원선,왕십리(성동구청),10820.0,12391.0,성동구
20200530,경원선,청량리(서울시립대입구),12719.0,14210.0,동대문구
20200530,경춘선,신내,1003.0,1052.0,중랑구
20200530,우이신설선,신설동,1399.0,1298.0,동대문구
20200530,중앙선,상봉(시외버스터미널),4696.0,4485.0,중랑구
20200531,1호선,신설동,6634.0,6785.0,동대문구
20200531,1호선,제기동,8212.0,8659.0,동대문구
20200531,1호선,청량리(서울시립대입구),12035.0,12083.0,동대문구
20200531,2호선,상왕십리,5718.0,5611.0,성동구
20200531,2호선,왕십리(성동구청),8373.0,7062.0,성동구
20200531,2호선,한양대,2417.0,2660.0,성동구
20200531,2호선,뚝섬,7779.0,8124.0,성동구
20200531,2호선,성수,8722.0,10124.0,성동구
20200531,2호선,건대입구,22075.0,22982.0,광진구
20200531,2호선,구의(광진구청),10123.0,10020.0,광진구
20200531,2호선,강변(동서울터미널),20600.0,20206.0,광진구
20200531,중앙선,상봉(시외버스터미널),3640.0,3613.0,중랑구
20200531,우이신설선,신설동,1031.0,1037.0,동대문구
20200531,경춘선,신내,666.0,702.0,중랑구
20200531,경원선,청량리(서울시립대입구),10888.0,10450.0,동대문구
20200531,경원선,왕십리(성동구청),7782.0,8706.0,성동구
20200531,경원선,옥수,50.0,17.0,성동구
20200531,7호선,뚝섬유원지,8588.0,8348.0,광진구
20200531,7호선,건대입구,7024.0,7218.0,광진구
20200531,7호선,어린이대공원(세종대),6939.0,6978.0,광진구
20200531,7호선,군자(능동),6888.0,5251.0,광진구
20200531,7호선,중곡,4579.0,4326.0,광진구
20200531,7호선,용마산(용마폭포공원),2953.0,3201.0,중랑구
20200531,7호선,사가정,8327.0,8207.0,중랑구
20200531,7호선,면목,7642.0,7313.0,중랑구
20200531,7호선,상봉(시외버스터미널),8788.0,8263.0,중랑구
20200531,7호선,중화,5613.0,5350.0,중랑구
20200531,7호선,먹골,5188.0,4996.0,중랑구
20200531,6호선,봉화산(서울의료원),3533.0,3420.0,중랑구
20200531,5호선,광나루(장신대),6569.0,6528.0,광진구
20200531,5호선,아차산(어린이대공원후문),9160.0,9478.0,광진구
20200531,5호선,군자(능동),5196.0,5604.0,광진구
20200531,5호선,장한평,6387.0,6127.0,동대문구
20200531,5호선,답십리,6488.0,5877.0,성동구
20200531,5호선,마장,2688.0,2540.0,성동구
20200531,5호선,왕십리(성동구청),2078.0,2373.0,성동구
20200531,5호선,행당,3383.0,3055.0,성동구
20200531,5호선,신금호,2388.0,2507.0,성동구
20200531,3호선,옥수,4489.0,4671.0,성동구
20200531,3호선,금호,3743.0,3694.0,성동구
20200531,3호선,연신내,20448.0,19182.0,중랑구
20200531,2호선,용두(동대문구청),949.0,966.0,동대문구
20200531,2호선,신설동,2556.0,2589.0,동대문구
20200531,2호선,신답,616.0,640.0,성동구
20200531,2호선,용답,1400.0,1420.0,성동구
20200601,3호선,연신내,37604.0,35416.0,중랑구
20200601,2호선,용두(동대문구청),2190.0,2289.0,동대문구
20200601,2호선,신설동,3118.0,3074.0,동대문구
20200601,2호선,신답,1572.0,1799.0,성동구
20200601,2호선,용답,2458.0,2455.0,성동구
20200601,2호선,강변(동서울터미널),31516.0,30621.0,광진구
20200601,2호선,구의(광진구청),23454.0,23148.0,광진구
20200601,2호선,건대입구,31589.0,33911.0,광진구
20200601,2호선,성수,31203.0,34295.0,성동구
20200601,2호선,뚝섬,19059.0,20398.0,성동구
20200601,2호선,한양대,7506.0,8678.0,성동구
20200601,2호선,왕십리(성동구청),14988.0,12206.0,성동구
20200601,2호선,상왕십리,13181.0,12989.0,성동구
20200601,1호선,청량리(서울시립대입구),20609.0,20054.0,동대문구
20200601,1호선,제기동,16570.0,17170.0,동대문구
20200601,1호선,신설동,14482.0,14480.0,동대문구
20200601,3호선,옥수,8825.0,9197.0,성동구
20200601,3호선,금호,8050.0,7498.0,성동구
20200601,중앙선,상봉(시외버스터미널),5834.0,5738.0,중랑구
20200601,우이신설선,신설동,2185.0,2154.0,동대문구
20200601,경춘선,신내,1415.0,1450.0,중랑구
20200601,경원선,청량리(서울시립대입구),12816.0,13632.0,동대문구
20200601,경원선,왕십리(성동구청),12678.0,14088.0,성동구
20200601,경원선,옥수,46.0,30.0,성동구
20200601,7호선,뚝섬유원지,8979.0,9146.0,광진구
20200601,7호선,건대입구,11354.0,11883.0,광진구
20200601,7호선,어린이대공원(세종대),10928.0,10942.0,광진구
20200601,7호선,군자(능동),14029.0,11107.0,광진구
20200601,7호선,중곡,9548.0,8854.0,광진구
20200601,7호선,용마산(용마폭포공원),6006.0,5654.0,중랑구
20200601,7호선,사가정,15391.0,15385.0,중랑구
20200601,7호선,면목,15242.0,14622.0,중랑구
20200601,7호선,상봉(시외버스터미널),16460.0,15471.0,중랑구
20200601,7호선,중화,10961.0,10560.0,중랑구
20200601,7호선,먹골,9979.0,9631.0,중랑구
20200601,6호선,봉화산(서울의료원),9143.0,8161.0,중랑구
20200601,5호선,광나루(장신대),12605.0,11444.0,광진구
20200601,5호선,아차산(어린이대공원후문),13863.0,13462.0,광진구
20200601,5호선,군자(능동),10354.0,11447.0,광진구
20200601,5호선,장한평,17861.0,17768.0,동대문구
20200601,5호선,답십리,15781.0,14423.0,성동구
20200601,5호선,마장,5360.0,4936.0,성동구
20200601,5호선,왕십리(성동구청),4074.0,4610.0,성동구
20200601,5호선,행당,7975.0,7057.0,성동구
20200601,5호선,신금호,6055.0,6157.0,성동구
20200602,3호선,연신내,36803.0,34857.0,중랑구
20200602,2호선,용두(동대문구청),2114.0,2209.0,동대문구
20200602,2호선,신설동,2984.0,2921.0,동대문구
20200602,2호선,신답,1557.0,1800.0,성동구
20200602,2호선,용답,2424.0,2361.0,성동구
20200602,2호선,강변(동서울터미널),30031.0,29133.0,광진구
20200602,2호선,구의(광진구청),23095.0,22465.0,광진구
20200602,2호선,건대입구,30598.0,33310.0,광진구
20200602,2호선,성수,31612.0,34171.0,성동구
20200602,2호선,뚝섬,18935.0,20344.0,성동구
20200602,2호선,한양대,7795.0,8698.0,성동구
20200602,2호선,왕십리(성동구청),14823.0,12336.0,성동구
20200602,2호선,상왕십리,13353.0,12931.0,성동구
20200602,1호선,청량리(서울시립대입구),19334.0,19052.0,동대문구
20200602,1호선,제기동,15237.0,15525.0,동대문구
20200602,1호선,신설동,14136.0,14156.0,동대문구
20200602,중앙선,상봉(시외버스터미널),5694.0,5534.0,중랑구
20200602,우이신설선,신설동,2165.0,2123.0,동대문구
20200602,경춘선,신내,1375.0,1350.0,중랑구
20200602,경원선,청량리(서울시립대입구),11833.0,12975.0,동대문구
20200602,경원선,왕십리(성동구청),12449.0,13944.0,성동구
20200602,경원선,옥수,40.0,23.0,성동구
20200602,7호선,뚝섬유원지,6985.0,6767.0,광진구
20200602,7호선,건대입구,10974.0,11674.0,광진구
20200602,7호선,어린이대공원(세종대),10567.0,10414.0,광진구
20200602,7호선,군자(능동),14128.0,11202.0,광진구
20200602,7호선,중곡,9423.0,8761.0,광진구
20200602,7호선,용마산(용마폭포공원),5868.0,5565.0,중랑구
20200602,7호선,사가정,15070.0,15248.0,중랑구
20200602,7호선,면목,14929.0,14541.0,중랑구
20200602,7호선,상봉(시외버스터미널),16057.0,15021.0,중랑구
20200602,7호선,중화,10718.0,10460.0,중랑구
20200602,7호선,먹골,9821.0,9381.0,중랑구
20200602,6호선,봉화산(서울의료원),8924.0,8048.0,중랑구
20200602,5호선,광나루(장신대),12418.0,11253.0,광진구
20200602,5호선,아차산(어린이대공원후문),13612.0,13294.0,광진구
20200602,5호선,군자(능동),10428.0,11591.0,광진구
